"site_code","measurement_start_utc","measurement_end_utc","species_code","value"
"CLDP0026","2021-03-08 04:00:00","2021-03-08 05:00:00","PM25",38.3878034934666
"CLDP0026","2021-03-08 05:00:00","2021-03-08 06:00:00","PM25",38.7286107231834
"CLDP0026","2021-03-08 06:00:00","2021-03-08 07:00:00","PM25",38.3277449156388
"CLDP0026","2021-03-08 07:00:00","2021-03-08 08:00:00","PM25",37.7943801649614
"CLDP0026","2021-03-08 08:00:00","2021-03-08 09:00:00","PM25",37.1452055565876
"CLDP0026","2021-03-08 09:00:00","2021-03-08 10:00:00","PM25",36.9312511989428
"CLDP0026","2021-03-08 10:00:00","2021-03-08 11:00:00","PM25",37.7632893744729
"CLDP0026","2021-03-08 11:00:00","2021-03-08 12:00:00","PM25",35.0764695216967
"CLDP0026","2021-03-08 12:00:00","2021-03-08 13:00:00","PM25",32.0581869325118
"CLDP0026","2021-03-08 13:00:00","2021-03-08 14:00:00","PM25",27.8613256087593
"CLDP0026","2021-03-08 14:00:00","2021-03-08 15:00:00","PM25",24.930454246322
"CLDP0026","2021-03-08 15:00:00","2021-03-08 16:00:00","PM25",24.2196593196522
"CLDP0026","2021-03-08 16:00:00","2021-03-08 17:00:00","PM25",15.8098190912661
"CLDP0026","2021-03-08 17:00:00","2021-03-08 18:00:00","PM25",13.7908188509854
"CLDP0026","2021-03-08 18:00:00","2021-03-08 19:00:00","PM25",13.7925730953714
"CLDP0026","2021-03-08 19:00:00","2021-03-08 20:00:00","PM25",16.4992409763683
"CLDP0026","2021-03-08 20:00:00","2021-03-08 21:00:00","PM25",17.8729485521399
"CLDP0026","2021-03-08 21:00:00","2021-03-08 22:00:00","PM25",22.8822124979193
"CLDP0026","2021-03-08 22:00:00","2021-03-08 23:00:00","PM25",28.1383527329155
"CLDP0026","2021-03-08 23:00:00","2021-03-09 00:00:00","PM25",29.025265946683
"CLDP0026","2021-03-13 12:00:00","2021-03-13 13:00:00","PM25",2.9207177528739
"CLDP0026","2021-03-13 13:00:00","2021-03-13 14:00:00","PM25",3.33399714744226
"CLDP0026","2021-03-13 14:00:00","2021-03-13 15:00:00","PM25",3.04141004864936
"CLDP0026","2021-03-13 15:00:00","2021-03-13 16:00:00","PM25",3.98509935858457
"CLDP0026","2021-03-13 16:00:00","2021-03-13 17:00:00","PM25",3.41067181522196
"CLDP0026","2021-03-13 17:00:00","2021-03-13 18:00:00","PM25",2.73245786420677
"CLDP0026","2021-03-13 18:00:00","2021-03-13 19:00:00","PM25",4.88926509552381
"CLDP0026","2021-03-13 19:00:00","2021-03-13 20:00:00","PM25",9.92881368792575
"CLDP0026","2021-03-13 20:00:00","2021-03-13 21:00:00","PM25",7.74304080356251
"CLDP0026","2021-03-13 21:00:00","2021-03-13 22:00:00","PM25",6.80932912391165
"CLDP0026","2021-03-13 22:00:00","2021-03-13 23:00:00","PM25",7.53596724997867
"CLDP0026","2021-03-13 23:00:00","2021-03-14 00:00:00","PM25",7.03365693900896
"CLDP0026","2021-03-14 00:00:00","2021-03-14 01:00:00","PM25",6.47479011193566
"CLDP0026","2021-03-14 01:00:00","2021-03-14 02:00:00","PM25",6.34811569766565
"CLDP0026","2021-03-14 02:00:00","2021-03-14 03:00:00","PM25",5.99244691377101
"CLDP0026","2021-03-14 03:00:00","2021-03-14 04:00:00","PM25",5.11580182804303
"CLDP0026","2021-03-14 04:00:00","2021-03-14 05:00:00","PM25",5.25853201200133
"CLDP0026","2021-03-14 05:00:00","2021-03-14 06:00:00","PM25",5.30813032161106
"CLDP0026","2021-03-14 06:00:00","2021-03-14 07:00:00","PM25",5.51159401740717
"CLDP0026","2021-03-14 07:00:00","2021-03-14 08:00:00","PM25",5.6796805163947
"CLDP0026","2021-03-14 08:00:00","2021-03-14 09:00:00","PM25",5.43456419548263
"CLDP0026","2021-03-14 09:00:00","2021-03-14 10:00:00","PM25",5.00161143026922
"CLDP0026","2021-03-14 10:00:00","2021-03-14 11:00:00","PM25",4.4353941229697
"CLDP0026","2021-03-14 11:00:00","2021-03-14 12:00:00","PM25",4.19044866528524
"CLDP0026","2021-03-14 12:00:00","2021-03-14 13:00:00","PM25",4.3043490728973
"CLDP0026","2021-03-14 13:00:00","2021-03-14 14:00:00","PM25",4.48973512149699
"CLDP0026","2021-03-14 14:00:00","2021-03-14 15:00:00","PM25",4.56428824846835
"CLDP0026","2021-03-14 15:00:00","2021-03-14 16:00:00","PM25",4.82593998610296
"CLDP0026","2021-03-14 16:00:00","2021-03-14 17:00:00","PM25",6.2331472708868
"CLDP0026","2021-03-14 17:00:00","2021-03-14 18:00:00","PM25",8.63063308802518
"CLDP0026","2021-03-14 18:00:00","2021-03-14 19:00:00","PM25",7.56872539919356
"CLDP0026","2021-03-14 19:00:00","2021-03-14 20:00:00","PM25",6.96845436031168
"CLDP0026","2021-03-14 20:00:00","2021-03-14 21:00:00","PM25",9.37223599330238
"CLDP0026","2021-03-14 21:00:00","2021-03-14 22:00:00","PM25",9.80545826597647
"CLDP0026","2021-03-14 22:00:00","2021-03-14 23:00:00","PM25",10.8334891905992
"CLDP0026","2021-03-14 23:00:00","2021-03-15 00:00:00","PM25",9.99929090074871
"CLDP0026","2021-03-15 00:00:00","2021-03-15 01:00:00","PM25",6.23767801640467
"CLDP0026","2021-03-15 01:00:00","2021-03-15 02:00:00","PM25",5.0383231251841
"CLDP0026","2021-03-15 02:00:00","2021-03-15 03:00:00","PM25",5.64830403063189
"CLDP0026","2021-03-15 03:00:00","2021-03-15 04:00:00","PM25",7.2184388976491
"CLDP0026","2021-03-15 04:00:00","2021-03-15 05:00:00","PM25",7.39057991142923
"CLDP0026","2021-03-15 05:00:00","2021-03-15 06:00:00","PM25",8.44334257818098
"CLDP0026","2021-03-15 06:00:00","2021-03-15 07:00:00","PM25",10.5294811300692
"CLDP0026","2021-03-15 07:00:00","2021-03-15 08:00:00","PM25",13.4382061069792
"CLDP0026","2021-03-15 08:00:00","2021-03-15 09:00:00","PM25",13.211495118419
"CLDP0026","2021-03-15 09:00:00","2021-03-15 10:00:00","PM25",12.4108819265279
"CLDP0026","2021-03-15 10:00:00","2021-03-15 11:00:00","PM25",9.67797008999327
"CLDP0026","2021-03-15 11:00:00","2021-03-15 12:00:00","PM25",4.69000150895786
"CLDP0026","2021-03-15 12:00:00","2021-03-15 13:00:00","PM25",4.10938444277048
"CLDP0026","2021-03-15 13:00:00","2021-03-15 14:00:00","PM25",5.76024141900747
"CLDP0026","2021-03-15 14:00:00","2021-03-15 15:00:00","PM25",4.20724161846746
"CLDP0026","2021-03-15 15:00:00","2021-03-15 16:00:00","PM25",5.40214219063572
"CLDP0026","2021-03-15 16:00:00","2021-03-15 17:00:00","PM25",6.2271923988052
"CLDP0026","2021-03-15 17:00:00","2021-03-15 18:00:00","PM25",7.41479942315492
"CLDP0026","2021-03-15 18:00:00","2021-03-15 19:00:00","PM25",8.0012965857029
"CLDP0026","2021-03-15 19:00:00","2021-03-15 20:00:00","PM25",9.67633533912572
"CLDP0026","2021-03-15 20:00:00","2021-03-15 21:00:00","PM25",11.5966390250952
"CLDP0026","2021-03-15 21:00:00","2021-03-15 22:00:00","PM25",12.7073832362507
"CLDP0026","2021-03-15 22:00:00","2021-03-15 23:00:00","PM25",10.9526691570304
"CLDP0026","2021-03-15 23:00:00","2021-03-16 00:00:00","PM25",11.9643674662092
"CLDP0028","2021-03-08 00:00:00","2021-03-08 01:00:00","NO2",89.3151663666257
"CLDP0028","2021-03-08 01:00:00","2021-03-08 02:00:00","NO2",84.1286651804794
"CLDP0028","2021-03-12 13:00:00","2021-03-12 14:00:00","NO2",28.8065361162087
"CLDP0028","2021-03-08 02:00:00","2021-03-08 03:00:00","NO2",78.8770577211713
"CLDP0028","2021-03-08 03:00:00","2021-03-08 04:00:00","NO2",76.9329179153118
"CLDP0028","2021-03-08 04:00:00","2021-03-08 05:00:00","NO2",78.2747055725897
"CLDP0028","2021-03-08 05:00:00","2021-03-08 06:00:00","NO2",78.0367042408438
"CLDP0028","2021-03-08 06:00:00","2021-03-08 07:00:00","NO2",86.8023193026237
"CLDP0028","2021-03-08 07:00:00","2021-03-08 08:00:00","NO2",80.494936175462
"CLDP0028","2021-03-08 08:00:00","2021-03-08 09:00:00","NO2",79.5890798893244
"CLDP0028","2021-03-08 09:00:00","2021-03-08 10:00:00","NO2",72.6761666600134
"CLDP0028","2021-03-08 10:00:00","2021-03-08 11:00:00","NO2",74.8704260476987
"CLDP0028","2021-03-08 11:00:00","2021-03-08 12:00:00","NO2",63.3664621573502
"CLDP0028","2021-03-08 12:00:00","2021-03-08 13:00:00","NO2",57.5409771319079
"CLDP0028","2021-03-08 13:00:00","2021-03-08 14:00:00","NO2",54.8693399559598
"CLDP0028","2021-03-08 14:00:00","2021-03-08 15:00:00","NO2",43.9958065117822
"CLDP0028","2021-03-08 15:00:00","2021-03-08 16:00:00","NO2",45.5443712383491
"CLDP0028","2021-03-08 16:00:00","2021-03-08 17:00:00","NO2",21.8334606258535
"CLDP0028","2021-03-08 17:00:00","2021-03-08 18:00:00","NO2",38.9542643043516
"CLDP0028","2021-03-08 18:00:00","2021-03-08 19:00:00","NO2",56.6563363599528
"CLDP0028","2021-03-08 19:00:00","2021-03-08 20:00:00","NO2",80.6134171715348
"CLDP0028","2021-03-08 20:00:00","2021-03-08 21:00:00","NO2",85.6501631904146
"CLDP0028","2021-03-08 21:00:00","2021-03-08 22:00:00","NO2",84.968026650383
"CLDP0028","2021-03-08 22:00:00","2021-03-08 23:00:00","NO2",86.8609820876242
"CLDP0028","2021-03-08 23:00:00","2021-03-09 00:00:00","NO2",71.4834842983699
"CLDP0028","2021-03-09 00:00:00","2021-03-09 01:00:00","NO2",66.090443113981
"CLDP0028","2021-03-09 01:00:00","2021-03-09 02:00:00","NO2",53.9262287631905
"CLDP0028","2021-03-09 02:00:00","2021-03-09 03:00:00","NO2",46.3721002339284
"CLDP0028","2021-03-09 03:00:00","2021-03-09 04:00:00","NO2",38.9932262782045
"CLDP0028","2021-03-09 04:00:00","2021-03-09 05:00:00","NO2",37.7316771759087
"CLDP0028","2021-03-09 05:00:00","2021-03-09 06:00:00","NO2",48.241696032704
"CLDP0028","2021-03-09 06:00:00","2021-03-09 07:00:00","NO2",68.9119002224142
"CLDP0028","2021-03-09 07:00:00","2021-03-09 08:00:00","NO2",65.5282034290604
"CLDP0028","2021-03-09 08:00:00","2021-03-09 09:00:00","NO2",63.3087675934446
"CLDP0028","2021-03-09 09:00:00","2021-03-09 10:00:00","NO2",49.2075896536007
"CLDP0028","2021-03-09 10:00:00","2021-03-09 11:00:00","NO2",42.5567111665948
"CLDP0028","2021-03-09 11:00:00","2021-03-09 12:00:00","NO2",32.6569986413298
"CLDP0028","2021-03-09 12:00:00","2021-03-09 13:00:00","NO2",38.5952710344905
"CLDP0028","2021-03-09 13:00:00","2021-03-09 14:00:00","NO2",38.330111472003
"CLDP0028","2021-03-09 14:00:00","2021-03-09 15:00:00","NO2",32.8691208425042
"CLDP0028","2021-03-09 15:00:00","2021-03-09 16:00:00","NO2",48.3804680638454
"CLDP0028","2021-03-09 16:00:00","2021-03-09 17:00:00","NO2",62.7398783881962
"CLDP0028","2021-03-09 17:00:00","2021-03-09 18:00:00","NO2",69.8988496267545
"CLDP0028","2021-03-09 18:00:00","2021-03-09 19:00:00","NO2",79.0042891816961
"CLDP0028","2021-03-09 19:00:00","2021-03-09 20:00:00","NO2",65.6588538437314
"CLDP0028","2021-03-09 20:00:00","2021-03-09 21:00:00","NO2",58.6874401469559
"CLDP0028","2021-03-09 21:00:00","2021-03-09 22:00:00","NO2",42.7230925334631
"CLDP0028","2021-03-09 22:00:00","2021-03-09 23:00:00","NO2",29.3760565172484
"CLDP0028","2021-03-09 23:00:00","2021-03-10 00:00:00","NO2",21.0833795951077
"CLDP0028","2021-03-10 00:00:00","2021-03-10 01:00:00","NO2",27.8251098769246
"CLDP0028","2021-03-10 01:00:00","2021-03-10 02:00:00","NO2",19.9044451869719
"CLDP0028","2021-03-10 02:00:00","2021-03-10 03:00:00","NO2",20.1619911248956
"CLDP0028","2021-03-10 03:00:00","2021-03-10 04:00:00","NO2",17.4346732266428
"CLDP0028","2021-03-10 04:00:00","2021-03-10 05:00:00","NO2",14.0101149416858
"CLDP0028","2021-03-10 05:00:00","2021-03-10 06:00:00","NO2",21.8903439360844
"CLDP0028","2021-03-10 06:00:00","2021-03-10 07:00:00","NO2",39.4897459326096
"CLDP0028","2021-03-10 07:00:00","2021-03-10 08:00:00","NO2",51.49944661924
"CLDP0028","2021-03-10 08:00:00","2021-03-10 09:00:00","NO2",45.6639011934964
"CLDP0028","2021-03-10 09:00:00","2021-03-10 10:00:00","NO2",46.6371079782821
"CLDP0028","2021-03-10 10:00:00","2021-03-10 11:00:00","NO2",39.6916661235587
"CLDP0028","2021-03-10 11:00:00","2021-03-10 12:00:00","NO2",37.6597230214349
"CLDP0028","2021-03-10 12:00:00","2021-03-10 13:00:00","NO2",32.6466447490434
"CLDP0028","2021-03-10 13:00:00","2021-03-10 14:00:00","NO2",35.2237661591359
"CLDP0028","2021-03-10 14:00:00","2021-03-10 15:00:00","NO2",35.5874213919837
"CLDP0028","2021-03-10 15:00:00","2021-03-10 16:00:00","NO2",37.2078678526548
"CLDP0028","2021-03-10 16:00:00","2021-03-10 17:00:00","NO2",29.5280367030937
"CLDP0028","2021-03-10 17:00:00","2021-03-10 18:00:00","NO2",27.7418780906387
"CLDP0028","2021-03-10 18:00:00","2021-03-10 19:00:00","NO2",23.8308999973337
"CLDP0028","2021-03-10 19:00:00","2021-03-10 20:00:00","NO2",23.5848725233106
"CLDP0028","2021-03-10 20:00:00","2021-03-10 21:00:00","NO2",18.8422093475804
"CLDP0028","2021-03-10 21:00:00","2021-03-10 22:00:00","NO2",19.0949439825784
"CLDP0028","2021-03-10 22:00:00","2021-03-10 23:00:00","NO2",16.7802348192937
"CLDP0028","2021-03-10 23:00:00","2021-03-11 00:00:00","NO2",13.8513222847116
"CLDP0028","2021-03-11 00:00:00","2021-03-11 01:00:00","NO2",10.2068734320603
"CLDP0028","2021-03-11 01:00:00","2021-03-11 02:00:00","NO2",8.53666756533756
"CLDP0028","2021-03-11 02:00:00","2021-03-11 03:00:00","NO2",3.87115252331237
"CLDP0028","2021-03-11 03:00:00","2021-03-11 04:00:00","NO2",4.57646163718066
"CLDP0028","2021-03-11 04:00:00","2021-03-11 05:00:00","NO2",12.1132146070356
"CLDP0028","2021-03-11 05:00:00","2021-03-11 06:00:00","NO2",15.9656394903127
"CLDP0028","2021-03-11 06:00:00","2021-03-11 07:00:00","NO2",20.2857686608021
"CLDP0028","2021-03-11 07:00:00","2021-03-11 08:00:00","NO2",26.383686245716
"CLDP0028","2021-03-11 08:00:00","2021-03-11 09:00:00","NO2",23.3047871645892
"CLDP0028","2021-03-11 09:00:00","2021-03-11 10:00:00","NO2",21.9410366228091
"CLDP0028","2021-03-11 10:00:00","2021-03-11 11:00:00","NO2",21.0716672151165
"CLDP0028","2021-03-11 11:00:00","2021-03-11 12:00:00","NO2",22.3768413705767
"CLDP0028","2021-03-11 12:00:00","2021-03-11 13:00:00","NO2",19.613784574839
"CLDP0028","2021-03-11 13:00:00","2021-03-11 14:00:00","NO2",25.313173471699
"CLDP0028","2021-03-11 14:00:00","2021-03-11 15:00:00","NO2",24.7302046165527
"CLDP0028","2021-03-11 15:00:00","2021-03-11 16:00:00","NO2",34.9735700917741
"CLDP0028","2021-03-11 16:00:00","2021-03-11 17:00:00","NO2",37.5141150189755
"CLDP0028","2021-03-11 17:00:00","2021-03-11 18:00:00","NO2",36.4685080869666
"CLDP0028","2021-03-11 18:00:00","2021-03-11 19:00:00","NO2",33.3054497497404
"CLDP0028","2021-03-11 19:00:00","2021-03-11 20:00:00","NO2",34.0955374884444
"CLDP0028","2021-03-11 20:00:00","2021-03-11 21:00:00","NO2",33.1681314274285
"CLDP0028","2021-03-11 21:00:00","2021-03-11 22:00:00","NO2",23.7214443850518
"CLDP0028","2021-03-11 22:00:00","2021-03-11 23:00:00","NO2",27.0450588883903
"CLDP0028","2021-03-11 23:00:00","2021-03-12 00:00:00","NO2",28.0231025917997
"CLDP0028","2021-03-12 00:00:00","2021-03-12 01:00:00","NO2",36.124483703297
"CLDP0028","2021-03-12 01:00:00","2021-03-12 02:00:00","NO2",20.3708691461704
"CLDP0028","2021-03-12 02:00:00","2021-03-12 03:00:00","NO2",18.6659742171874
"CLDP0028","2021-03-12 03:00:00","2021-03-12 04:00:00","NO2",17.6079530324418
"CLDP0028","2021-03-12 04:00:00","2021-03-12 05:00:00","NO2",20.2545438928401
"CLDP0028","2021-03-12 05:00:00","2021-03-12 06:00:00","NO2",26.472446280829
"CLDP0028","2021-03-12 06:00:00","2021-03-12 07:00:00","NO2",53.9768002855968
"CLDP0028","2021-03-12 07:00:00","2021-03-12 08:00:00","NO2",67.8661754327791
"CLDP0028","2021-03-12 08:00:00","2021-03-12 09:00:00","NO2",60.400791465174
"CLDP0028","2021-03-12 09:00:00","2021-03-12 10:00:00","NO2",63.273652881866
"CLDP0028","2021-03-12 10:00:00","2021-03-12 11:00:00","NO2",43.844379607097
"CLDP0028","2021-03-12 11:00:00","2021-03-12 12:00:00","NO2",30.7084176518323
"CLDP0028","2021-03-12 12:00:00","2021-03-12 13:00:00","NO2",31.1708897607871
"CLDP0028","2021-03-12 14:00:00","2021-03-12 15:00:00","NO2",34.4015695572587
"CLDP0028","2021-03-12 15:00:00","2021-03-12 16:00:00","NO2",36.7749983320218
"CLDP0028","2021-03-12 16:00:00","2021-03-12 17:00:00","NO2",47.8615781910286
"CLDP0028","2021-03-12 17:00:00","2021-03-12 18:00:00","NO2",49.1982861749723
"CLDP0028","2021-03-12 18:00:00","2021-03-12 19:00:00","NO2",56.303208047614
"CLDP0028","2021-03-12 19:00:00","2021-03-12 20:00:00","NO2",53.3009800904116
"CLDP0028","2021-03-12 20:00:00","2021-03-12 21:00:00","NO2",34.741997757988
"CLDP0028","2021-03-12 21:00:00","2021-03-12 22:00:00","NO2",26.3376149356062
"CLDP0028","2021-03-12 22:00:00","2021-03-12 23:00:00","NO2",18.2643836263457
"CLDP0028","2021-03-08 00:00:00","2021-03-08 01:00:00","PM25",37.5029338531494
"CLDP0028","2021-03-08 01:00:00","2021-03-08 02:00:00","PM25",41.4144916946411
"CLDP0028","2021-03-08 02:00:00","2021-03-08 03:00:00","PM25",40.4863186912537
"CLDP0028","2021-03-08 03:00:00","2021-03-08 04:00:00","PM25",43.7359965774536
"CLDP0028","2021-03-08 04:00:00","2021-03-08 05:00:00","PM25",42.9986306648254
"CLDP0028","2021-03-08 05:00:00","2021-03-08 06:00:00","PM25",42.0486922393799
"CLDP0028","2021-03-08 06:00:00","2021-03-08 07:00:00","PM25",41.2099881008148
"CLDP0028","2021-03-08 07:00:00","2021-03-08 08:00:00","PM25",41.7911174468994
"CLDP0028","2021-03-08 08:00:00","2021-03-08 09:00:00","PM25",42.5373031047821
"CLDP0028","2021-03-08 09:00:00","2021-03-08 10:00:00","PM25",41.7190407531738
"CLDP0028","2021-03-08 10:00:00","2021-03-08 11:00:00","PM25",40.4965904937744
"CLDP0028","2021-03-08 11:00:00","2021-03-08 12:00:00","PM25",34.3197072114944
"CLDP0028","2021-03-08 12:00:00","2021-03-08 13:00:00","PM25",30.6556190460205
"CLDP0028","2021-03-08 13:00:00","2021-03-08 14:00:00","PM25",27.8323717208862
"CLDP0028","2021-03-08 14:00:00","2021-03-08 15:00:00","PM25",24.4494619148254
"CLDP0028","2021-03-08 15:00:00","2021-03-08 16:00:00","PM25",21.2220775909424
"CLDP0028","2021-03-08 16:00:00","2021-03-08 17:00:00","PM25",15.5273320072174
"CLDP0028","2021-03-08 17:00:00","2021-03-08 18:00:00","PM25",14.5732860431671
"CLDP0028","2021-03-08 18:00:00","2021-03-08 19:00:00","PM25",16.3238203150749
"CLDP0028","2021-03-08 19:00:00","2021-03-08 20:00:00","PM25",20.3355094276428
"CLDP0028","2021-03-08 20:00:00","2021-03-08 21:00:00","PM25",23.954464427948
"CLDP0028","2021-03-08 21:00:00","2021-03-08 22:00:00","PM25",24.6947108070374
"CLDP0028","2021-03-08 22:00:00","2021-03-08 23:00:00","PM25",24.4154756950378
"CLDP0028","2021-03-08 23:00:00","2021-03-09 00:00:00","PM25",26.1027531005859
"CLDP0028","2021-03-09 00:00:00","2021-03-09 01:00:00","PM25",23.7943559833527
"CLDP0028","2021-03-09 01:00:00","2021-03-09 02:00:00","PM25",22.2289319061279
"CLDP0028","2021-03-09 02:00:00","2021-03-09 03:00:00","PM25",21.8623801681519
"CLDP0028","2021-03-09 03:00:00","2021-03-09 04:00:00","PM25",20.5622293319702
"CLDP0028","2021-03-09 04:00:00","2021-03-09 05:00:00","PM25",23.4562267837524
"CLDP0028","2021-03-09 05:00:00","2021-03-09 06:00:00","PM25",23.9537901744843
"CLDP0028","2021-03-09 06:00:00","2021-03-09 07:00:00","PM25",28.4268121322632
"CLDP0028","2021-03-09 07:00:00","2021-03-09 08:00:00","PM25",28.5926314308167
"CLDP0028","2021-03-09 08:00:00","2021-03-09 09:00:00","PM25",27.3818343994141
"CLDP0028","2021-03-09 09:00:00","2021-03-09 10:00:00","PM25",21.4739852746964
"CLDP0028","2021-03-09 10:00:00","2021-03-09 11:00:00","PM25",15.7676541267395
"CLDP0028","2021-03-09 11:00:00","2021-03-09 12:00:00","PM25",13.3572621200562
"CLDP0028","2021-03-09 12:00:00","2021-03-09 13:00:00","PM25",13.3745614372253
"CLDP0028","2021-03-09 13:00:00","2021-03-09 14:00:00","PM25",11.4504850471497
"CLDP0028","2021-03-09 14:00:00","2021-03-09 15:00:00","PM25",8.93452963938713
"CLDP0028","2021-03-09 15:00:00","2021-03-09 16:00:00","PM25",10.2250001441956
"CLDP0028","2021-03-09 16:00:00","2021-03-09 17:00:00","PM25",11.9407000240326
"CLDP0028","2021-03-09 17:00:00","2021-03-09 18:00:00","PM25",13.8644428497314
"CLDP0028","2021-03-09 18:00:00","2021-03-09 19:00:00","PM25",13.5991903327942
"CLDP0028","2021-03-09 19:00:00","2021-03-09 20:00:00","PM25",17.687576739502
"CLDP0028","2021-03-09 20:00:00","2021-03-09 21:00:00","PM25",22.7323997924805
"CLDP0028","2021-03-09 21:00:00","2021-03-09 22:00:00","PM25",23.00714478302
"CLDP0028","2021-03-09 22:00:00","2021-03-09 23:00:00","PM25",22.3658138961792
"CLDP0028","2021-03-09 23:00:00","2021-03-10 00:00:00","PM25",22.4956040763855
"CLDP0028","2021-03-10 00:00:00","2021-03-10 01:00:00","PM25",18.8409071350098
"CLDP0028","2021-03-10 01:00:00","2021-03-10 02:00:00","PM25",18.4423439193726
"CLDP0028","2021-03-10 02:00:00","2021-03-10 03:00:00","PM25",18.9689175415039
"CLDP0028","2021-03-10 03:00:00","2021-03-10 04:00:00","PM25",20.784157144165
"CLDP0028","2021-03-10 04:00:00","2021-03-10 05:00:00","PM25",21.0583730651856
"CLDP0028","2021-03-10 05:00:00","2021-03-10 06:00:00","PM25",21.5200906982422
"CLDP0028","2021-03-10 06:00:00","2021-03-10 07:00:00","PM25",23.5782285331726
"CLDP0028","2021-03-10 07:00:00","2021-03-10 08:00:00","PM25",22.682838357544
"CLDP0028","2021-03-10 08:00:00","2021-03-10 09:00:00","PM25",20.7045714347839
"CLDP0028","2021-03-10 09:00:00","2021-03-10 10:00:00","PM25",19.2822045623779
"CLDP0028","2021-03-10 10:00:00","2021-03-10 11:00:00","PM25",16.6002063179016
"CLDP0028","2021-03-10 11:00:00","2021-03-10 12:00:00","PM25",11.4995818756104
"CLDP0028","2021-03-10 12:00:00","2021-03-10 13:00:00","PM25",7.93021524658203
"CLDP0028","2021-03-10 13:00:00","2021-03-10 14:00:00","PM25",6.72271870326996
"CLDP0028","2021-03-10 14:00:00","2021-03-10 15:00:00","PM25",6.57074562683106
"CLDP0028","2021-03-10 15:00:00","2021-03-10 16:00:00","PM25",4.40643111410141
