"site_code","species_code","measurement_start_utc","measurement_end_utc","value"
"HR1","SO2","2021-03-14 09:00:00","2021-03-14 10:00:00",NULL
"HR1","PM10","2021-03-14 08:00:00","2021-03-14 09:00:00","2.3"
"HR1","PM25","2021-03-14 03:00:00","2021-03-14 04:00:00",NULL
"HR1","NO2","2021-03-14 19:00:00","2021-03-14 20:00:00","8"
"SK6","O3","2021-03-13 12:00:00","2021-03-13 13:00:00","78.9"
"SK6","PM1","2021-03-13 06:00:00","2021-03-13 07:00:00",NULL
"SK6","O3","2021-03-13 14:00:00","2021-03-13 15:00:00","79.3"
"SK6","TSP","2021-03-13 17:00:00","2021-03-13 18:00:00",NULL
"CR7","NO2","2021-03-15 00:00:00","2021-03-15 01:00:00","4.6"
"SK6","NO2","2021-03-13 23:00:00","2021-03-14 00:00:00","28.1"
"HR1","NO2","2021-03-14 12:00:00","2021-03-14 13:00:00","4.7"
"SK6","PM10","2021-03-13 14:00:00","2021-03-13 15:00:00","5.4"
"CR7","NO2","2021-03-15 06:00:00","2021-03-15 07:00:00","26.5"
"HR1","NO2","2021-03-14 23:00:00","2021-03-15 00:00:00","4"
"CR7","NO2","2021-03-15 21:00:00","2021-03-15 22:00:00","56.6"
"SK6","NO2","2021-03-13 16:00:00","2021-03-13 17:00:00","18.7"
"HR1","NO2","2021-03-14 06:00:00","2021-03-14 07:00:00","5.3"
"CR7","NO2","2021-03-15 11:00:00","2021-03-15 12:00:00","38.6"
"CR7","NO2","2021-03-15 14:00:00","2021-03-15 15:00:00","46.7"
"HR1","PM25","2021-03-14 07:00:00","2021-03-14 08:00:00",NULL
"CR7","NO2","2021-03-15 13:00:00","2021-03-15 14:00:00","46"
"IS6","PM10","2021-03-13 01:00:00","2021-03-13 02:00:00","10.2"
"IS6","PM10","2021-03-13 17:00:00","2021-03-13 18:00:00","12"
"CR7","NO2","2021-03-15 16:00:00","2021-03-15 17:00:00","77"
"IS6","PM10","2021-03-13 10:00:00","2021-03-13 11:00:00","7.3"
"EI3","NO2","2021-03-15 00:00:00","2021-03-15 01:00:00","9"
"IS6","PM10","2021-03-13 14:00:00","2021-03-13 15:00:00","9.9"
"HR1","NO2","2021-03-14 00:00:00","2021-03-14 01:00:00","7.2"
"EI3","PM10","2021-03-15 23:00:00","2021-03-16 00:00:00","16"
"EI3","NO2","2021-03-15 01:00:00","2021-03-15 02:00:00","6.2"
"IS6","NO2","2021-03-13 10:00:00","2021-03-13 11:00:00","7.9"
"EI3","NO2","2021-03-15 13:00:00","2021-03-15 14:00:00","19.2"
"EI3","PM10","2021-03-15 16:00:00","2021-03-15 17:00:00","19.6"
"HR1","SO2","2021-03-14 05:00:00","2021-03-14 06:00:00",NULL
"HR1","NO2","2021-03-14 21:00:00","2021-03-14 22:00:00","7.8"
"EI3","PM10","2021-03-15 14:00:00","2021-03-15 15:00:00","9.6"
"HR1","PM10","2021-03-14 22:00:00","2021-03-14 23:00:00","10.6"
"IS6","PM10","2021-03-13 23:00:00","2021-03-14 00:00:00","8.9"
"EI3","PM10","2021-03-15 12:00:00","2021-03-15 13:00:00","13.2"
"EI3","PM10","2021-03-15 08:00:00","2021-03-15 09:00:00","17.6"
"HR1","SO2","2021-03-14 01:00:00","2021-03-14 02:00:00",NULL
"HR1","NO2","2021-03-14 08:00:00","2021-03-14 09:00:00","4.3"
"IS6","NO2","2021-03-13 04:00:00","2021-03-13 05:00:00","5.2"
"IS6","PM10","2021-03-13 05:00:00","2021-03-13 06:00:00","13.9"
"IS6","PM10","2021-03-13 13:00:00","2021-03-13 14:00:00","3.3"
"IS6","NO2","2021-03-13 15:00:00","2021-03-13 16:00:00","13"
"IS6","PM10","2021-03-13 00:00:00","2021-03-13 01:00:00","14.8"
"HR1","PM25","2021-03-14 05:00:00","2021-03-14 06:00:00",NULL
"EI3","NO2","2021-03-15 22:00:00","2021-03-15 23:00:00","30"
"HR1","SO2","2021-03-14 18:00:00","2021-03-14 19:00:00",NULL
"EI3","NO2","2021-03-15 06:00:00","2021-03-15 07:00:00","15.5"
"IS6","NO2","2021-03-13 09:00:00","2021-03-13 10:00:00","8.2"
"HR1","NO2","2021-03-14 16:00:00","2021-03-14 17:00:00","7.2"
"HR1","PM25","2021-03-14 23:00:00","2021-03-15 00:00:00",NULL
"IS6","NO2","2021-03-13 12:00:00","2021-03-13 13:00:00","7.8"
"EI3","NO2","2021-03-15 11:00:00","2021-03-15 12:00:00","20.8"
"EI3","NO2","2021-03-15 17:00:00","2021-03-15 18:00:00","36.1"
"HR1","SO2","2021-03-14 16:00:00","2021-03-14 17:00:00",NULL
"IS6","NO2","2021-03-13 23:00:00","2021-03-14 00:00:00","17.4"
"EI3","PM10","2021-03-15 11:00:00","2021-03-15 12:00:00","17.8"
"HR1","PM10","2021-03-14 09:00:00","2021-03-14 10:00:00","2.1"
"IS6","PM10","2021-03-13 11:00:00","2021-03-13 12:00:00","6.9"
"EI3","PM10","2021-03-15 15:00:00","2021-03-15 16:00:00","15.1"
"IS6","NO2","2021-03-13 18:00:00","2021-03-13 19:00:00","14.1"
"EI3","NO2","2021-03-15 04:00:00","2021-03-15 05:00:00","9.5"
"IS6","PM10","2021-03-13 20:00:00","2021-03-13 21:00:00","7.8"
"HR1","NO2","2021-03-14 13:00:00","2021-03-14 14:00:00","6.1"
"HR1","PM10","2021-03-14 16:00:00","2021-03-14 17:00:00","11.7"
"HR1","NO2","2021-03-14 18:00:00","2021-03-14 19:00:00","7.8"
"HR1","PM10","2021-03-14 05:00:00","2021-03-14 06:00:00","2.8"
"HR1","NO2","2021-03-14 02:00:00","2021-03-14 03:00:00","2.8"
"HR1","PM25","2021-03-14 18:00:00","2021-03-14 19:00:00",NULL
"IS6","NO2","2021-03-13 11:00:00","2021-03-13 12:00:00","7.6"
"IS6","NO2","2021-03-13 14:00:00","2021-03-13 15:00:00","9.2"
"IS6","NO2","2021-03-13 05:00:00","2021-03-13 06:00:00","5.3"
"IS6","NO2","2021-03-13 22:00:00","2021-03-13 23:00:00","21.2"
"IS6","PM10","2021-03-13 02:00:00","2021-03-13 03:00:00","7.2"
"HR1","SO2","2021-03-14 13:00:00","2021-03-14 14:00:00",NULL
"IS6","NO2","2021-03-13 01:00:00","2021-03-13 02:00:00","9.6"
"IS6","PM10","2021-03-13 18:00:00","2021-03-13 19:00:00","6.9"
"IS6","PM10","2021-03-13 19:00:00","2021-03-13 20:00:00","8.4"
"IS6","PM10","2021-03-13 03:00:00","2021-03-13 04:00:00","9.6"
"HR1","PM10","2021-03-14 06:00:00","2021-03-14 07:00:00","3.5"
"HR1","PM10","2021-03-14 07:00:00","2021-03-14 08:00:00","3.3"
"IS6","PM10","2021-03-13 21:00:00","2021-03-13 22:00:00","5.8"
"IS6","NO2","2021-03-13 08:00:00","2021-03-13 09:00:00","9.2"
"HR1","SO2","2021-03-14 12:00:00","2021-03-14 13:00:00",NULL
"EI3","NO2","2021-03-15 10:00:00","2021-03-15 11:00:00","17.1"
"HR1","SO2","2021-03-14 07:00:00","2021-03-14 08:00:00",NULL
"IS6","PM10","2021-03-13 12:00:00","2021-03-13 13:00:00","17.7"
"IS6","PM10","2021-03-13 04:00:00","2021-03-13 05:00:00","8.5"
"EI3","NO2","2021-03-15 05:00:00","2021-03-15 06:00:00","10.6"
"HR1","PM25","2021-03-14 21:00:00","2021-03-14 22:00:00",NULL
"HR1","NO2","2021-03-14 05:00:00","2021-03-14 06:00:00","3.1"
"IS6","NO2","2021-03-13 20:00:00","2021-03-13 21:00:00","24"
"EI3","NO2","2021-03-15 09:00:00","2021-03-15 10:00:00","17.2"
"HR1","PM10","2021-03-14 13:00:00","2021-03-14 14:00:00","6.4"
"IS6","NO2","2021-03-13 21:00:00","2021-03-13 22:00:00","18.5"
"HR1","SO2","2021-03-14 22:00:00","2021-03-14 23:00:00",NULL
"HR1","PM25","2021-03-14 14:00:00","2021-03-14 15:00:00",NULL
"IS6","PM10","2021-03-13 22:00:00","2021-03-13 23:00:00","8.4"
"IS6","PM10","2021-03-13 07:00:00","2021-03-13 08:00:00","10"
"IS6","NO2","2021-03-13 19:00:00","2021-03-13 20:00:00","23.4"
"IS6","NO2","2021-03-13 07:00:00","2021-03-13 08:00:00","8.4"
"EI3","NO2","2021-03-15 15:00:00","2021-03-15 16:00:00","21.8"
"HR1","PM10","2021-03-14 03:00:00","2021-03-14 04:00:00","4.6"
"HR1","NO2","2021-03-14 07:00:00","2021-03-14 08:00:00","5.3"
"HR1","PM25","2021-03-14 13:00:00","2021-03-14 14:00:00",NULL
"HR1","PM25","2021-03-14 20:00:00","2021-03-14 21:00:00",NULL
"IS6","PM10","2021-03-13 15:00:00","2021-03-13 16:00:00","9.2"
"EI3","PM10","2021-03-15 17:00:00","2021-03-15 18:00:00","20.1"
"IS6","NO2","2021-03-13 00:00:00","2021-03-13 01:00:00","12.6"
"IS6","NO2","2021-03-13 16:00:00","2021-03-13 17:00:00","10.2"
"EI3","PM10","2021-03-15 22:00:00","2021-03-15 23:00:00","18"
"IS6","PM10","2021-03-13 16:00:00","2021-03-13 17:00:00","6.2"
"EI3","PM10","2021-03-15 19:00:00","2021-03-15 20:00:00","23.9"
"HR1","SO2","2021-03-14 21:00:00","2021-03-14 22:00:00",NULL
"EI3","PM10","2021-03-15 09:00:00","2021-03-15 10:00:00","17.4"
"EI3","NO2","2021-03-15 07:00:00","2021-03-15 08:00:00","27.4"
"HR1","NO2","2021-03-14 11:00:00","2021-03-14 12:00:00","2.2"
"IS6","PM10","2021-03-13 09:00:00","2021-03-13 10:00:00","4.5"
"IS6","NO2","2021-03-13 03:00:00","2021-03-13 04:00:00","5.1"
"HR1","NO2","2021-03-14 01:00:00","2021-03-14 02:00:00","5.2"
"EI3","NO2","2021-03-15 08:00:00","2021-03-15 09:00:00","19.7"
"IS6","NO2","2021-03-13 17:00:00","2021-03-13 18:00:00","10.5"
"IS6","PM10","2021-03-13 08:00:00","2021-03-13 09:00:00","3.8"
"HR1","SO2","2021-03-14 14:00:00","2021-03-14 15:00:00",NULL
"IS6","PM10","2021-03-13 06:00:00","2021-03-13 07:00:00","9.2"
"EI3","PM10","2021-03-15 06:00:00","2021-03-15 07:00:00","9.9"
"EI3","PM10","2021-03-15 05:00:00","2021-03-15 06:00:00","16.9"
"EI3","PM10","2021-03-15 18:00:00","2021-03-15 19:00:00","21.4"
"HR1","PM10","2021-03-14 12:00:00","2021-03-14 13:00:00","6.6"
"HR1","PM25","2021-03-14 19:00:00","2021-03-14 20:00:00",NULL
"IS6","NO2","2021-03-13 02:00:00","2021-03-13 03:00:00","5.5"
"IS6","NO2","2021-03-13 13:00:00","2021-03-13 14:00:00","10.1"
"EI3","NO2","2021-03-15 03:00:00","2021-03-15 04:00:00","8.9"
"IS6","NO2","2021-03-13 06:00:00","2021-03-13 07:00:00","5.9"
"IS2","CO","2021-03-13 20:00:00","2021-03-13 21:00:00",NULL
"EI3","PM10","2021-03-15 02:00:00","2021-03-15 03:00:00","8.2"
"IS2","CO","2021-03-13 11:00:00","2021-03-13 12:00:00",NULL
"HR1","PM10","2021-03-14 11:00:00","2021-03-14 12:00:00","6.6"
"IS2","PM10","2021-03-13 13:00:00","2021-03-13 14:00:00","3.4"
"HR1","SO2","2021-03-14 06:00:00","2021-03-14 07:00:00",NULL
"EI3","NO2","2021-03-15 23:00:00","2021-03-16 00:00:00","26.9"
"HR1","SO2","2021-03-14 17:00:00","2021-03-14 18:00:00",NULL
"HR1","PM10","2021-03-14 15:00:00","2021-03-14 16:00:00","5.8"
"HR1","NO2","2021-03-14 15:00:00","2021-03-14 16:00:00","7.9"
"IS2","CO","2021-03-13 10:00:00","2021-03-13 11:00:00",NULL
"IS2","NO2","2021-03-13 10:00:00","2021-03-13 11:00:00","12.9"
"HV1","PM10","2021-03-14 09:00:00","2021-03-14 10:00:00","9.7"
"HV1","NO2","2021-03-14 00:00:00","2021-03-14 01:00:00","15.9"
"HV1","PM10","2021-03-14 15:00:00","2021-03-14 16:00:00","9"
"IS2","NO2","2021-03-13 17:00:00","2021-03-13 18:00:00","19.6"
"IS2","NO2","2021-03-13 09:00:00","2021-03-13 10:00:00","15.3"
"HV1","PM10","2021-03-14 00:00:00","2021-03-14 01:00:00","8.5"
"EI3","PM10","2021-03-15 20:00:00","2021-03-15 21:00:00","19.9"
"IS2","CO","2021-03-13 19:00:00","2021-03-13 20:00:00",NULL
"HV1","NO2","2021-03-14 11:00:00","2021-03-14 12:00:00","11.4"
"EI3","NO2","2021-03-15 02:00:00","2021-03-15 03:00:00","5.9"
"HV1","PM25","2021-03-14 05:00:00","2021-03-14 06:00:00","2.6"
"EI3","NO2","2021-03-15 12:00:00","2021-03-15 13:00:00","23.8"
"IS2","PM10","2021-03-13 00:00:00","2021-03-13 01:00:00","13.6"
"EI3","PM10","2021-03-15 01:00:00","2021-03-15 02:00:00","9.5"
"HV1","PM10","2021-03-14 17:00:00","2021-03-14 18:00:00","19.3"
"HV1","NO2","2021-03-14 16:00:00","2021-03-14 17:00:00","22.7"
"HV1","NO2","2021-03-14 18:00:00","2021-03-14 19:00:00","18"
"HV1","NO2","2021-03-14 05:00:00","2021-03-14 06:00:00","12"
"HV1","PM10","2021-03-14 18:00:00","2021-03-14 19:00:00","9.7"
"EI3","PM10","2021-03-15 21:00:00","2021-03-15 22:00:00","20.6"
"IS2","NO2","2021-03-13 03:00:00","2021-03-13 04:00:00","7.2"
"IS2","CO","2021-03-13 09:00:00","2021-03-13 10:00:00",NULL
"HV1","PM25","2021-03-14 17:00:00","2021-03-14 18:00:00","7.8"
"EI3","NO2","2021-03-15 18:00:00","2021-03-15 19:00:00","44.4"
"HV1","PM10","2021-03-14 19:00:00","2021-03-14 20:00:00","4.8"
"IS2","NO2","2021-03-13 13:00:00","2021-03-13 14:00:00","15.3"
"EI3","NO2","2021-03-15 21:00:00","2021-03-15 22:00:00","34.2"
"IS2","PM10","2021-03-13 20:00:00","2021-03-13 21:00:00","12.5"
"EI3","NO2","2021-03-15 16:00:00","2021-03-15 17:00:00","34.3"
"HV1","PM25","2021-03-14 21:00:00","2021-03-14 22:00:00","8.6"
"EI3","PM10","2021-03-15 13:00:00","2021-03-15 14:00:00","14"
"EI3","NO2","2021-03-15 20:00:00","2021-03-15 21:00:00","37.2"
"EI3","PM10","2021-03-15 00:00:00","2021-03-15 01:00:00","14.2"
"IS2","CO","2021-03-13 21:00:00","2021-03-13 22:00:00",NULL
"IS2","PM10","2021-03-13 23:00:00","2021-03-14 00:00:00","12.5"
"HV1","PM25","2021-03-14 12:00:00","2021-03-14 13:00:00","-0.7"
"HV1","PM25","2021-03-14 00:00:00","2021-03-14 01:00:00","4.8"
"SK8","FINE","2021-03-12 02:00:00","2021-03-12 03:00:00","7.3"
"EI3","PM10","2021-03-15 10:00:00","2021-03-15 11:00:00","19.3"
"IS2","NO2","2021-03-13 02:00:00","2021-03-13 03:00:00","7.7"
"IS2","NO2","2021-03-13 19:00:00","2021-03-13 20:00:00","36.8"
"IS2","NO2","2021-03-13 16:00:00","2021-03-13 17:00:00","16.8"
"WA8","NO2","2021-03-11 13:00:00","2021-03-11 14:00:00","50.3"
"WA8","NO2","2021-03-11 01:00:00","2021-03-11 02:00:00","4.8"
"EI3","PM10","2021-03-15 04:00:00","2021-03-15 05:00:00","6.7"
"EI3","PM10","2021-03-15 07:00:00","2021-03-15 08:00:00","12"
"WA2","SO2","2021-03-11 05:00:00","2021-03-11 06:00:00",NULL
"IS2","PM10","2021-03-13 12:00:00","2021-03-13 13:00:00","14.2"
"WA2","NO2","2021-03-11 23:00:00","2021-03-12 00:00:00",NULL
"IS2","PM10","2021-03-13 21:00:00","2021-03-13 22:00:00","10.8"
"WA2","SO2","2021-03-11 14:00:00","2021-03-11 15:00:00",NULL
"WA2","SO2","2021-03-11 18:00:00","2021-03-11 19:00:00",NULL
"IS2","NO2","2021-03-13 12:00:00","2021-03-13 13:00:00","14.4"
"WA2","CO","2021-03-11 03:00:00","2021-03-11 04:00:00",NULL
"IS2","CO","2021-03-13 00:00:00","2021-03-13 01:00:00",NULL
"EI3","NO2","2021-03-15 19:00:00","2021-03-15 20:00:00","56.7"
"WA2","SO2","2021-03-11 19:00:00","2021-03-11 20:00:00",NULL
"EI3","PM10","2021-03-15 03:00:00","2021-03-15 04:00:00","8.6"
"WA2","CO","2021-03-11 10:00:00","2021-03-11 11:00:00",NULL
"WA2","NO2","2021-03-11 14:00:00","2021-03-11 15:00:00",NULL
"WA2","O3","2021-03-11 07:00:00","2021-03-11 08:00:00",NULL
"WA2","O3","2021-03-11 23:00:00","2021-03-12 00:00:00",NULL
"WA2","CO","2021-03-11 22:00:00","2021-03-11 23:00:00",NULL
"IS2","CO","2021-03-13 02:00:00","2021-03-13 03:00:00",NULL
"WA2","SO2","2021-03-11 10:00:00","2021-03-11 11:00:00",NULL
"HV1","PM10","2021-03-14 05:00:00","2021-03-14 06:00:00","5.1"
"WA2","NO2","2021-03-11 13:00:00","2021-03-11 14:00:00",NULL
"WA2","SO2","2021-03-11 15:00:00","2021-03-11 16:00:00",NULL
"IS2","NO2","2021-03-13 08:00:00","2021-03-13 09:00:00","17.2"
"IS2","CO","2021-03-13 17:00:00","2021-03-13 18:00:00",NULL
"IS2","CO","2021-03-13 06:00:00","2021-03-13 07:00:00",NULL
"IS2","NO2","2021-03-13 15:00:00","2021-03-13 16:00:00","20.1"
"EI3","NO2","2021-03-15 14:00:00","2021-03-15 15:00:00","21.2"
"WA2","NO2","2021-03-11 21:00:00","2021-03-11 22:00:00",NULL
"HV1","PM10","2021-03-14 08:00:00","2021-03-14 09:00:00","12.3"
"WA2","NO2","2021-03-11 01:00:00","2021-03-11 02:00:00",NULL
"WA2","O3","2021-03-11 16:00:00","2021-03-11 17:00:00",NULL
"HV1","NO2","2021-03-14 19:00:00","2021-03-14 20:00:00","19.2"
"HV1","PM25","2021-03-14 13:00:00","2021-03-14 14:00:00","4.5"
"HV1","PM25","2021-03-14 14:00:00","2021-03-14 15:00:00","4.5"
"HV1","PM10","2021-03-14 04:00:00","2021-03-14 05:00:00","0.9"
"IS2","CO","2021-03-13 22:00:00","2021-03-13 23:00:00",NULL
"WA2","NO2","2021-03-11 03:00:00","2021-03-11 04:00:00",NULL
"IS2","NO2","2021-03-13 22:00:00","2021-03-13 23:00:00","28.2"
"IS2","PM10","2021-03-13 15:00:00","2021-03-13 16:00:00","10.4"
"HV1","NO2","2021-03-14 09:00:00","2021-03-14 10:00:00","10.2"
"WA2","CO","2021-03-11 13:00:00","2021-03-11 14:00:00",NULL
"WA2","O3","2021-03-11 09:00:00","2021-03-11 10:00:00",NULL
"IS2","NO2","2021-03-13 05:00:00","2021-03-13 06:00:00","8.1"
"IS2","PM10","2021-03-13 18:00:00","2021-03-13 19:00:00","9.6"
"IS2","PM10","2021-03-13 04:00:00","2021-03-13 05:00:00","8.9"
"WA2","O3","2021-03-11 04:00:00","2021-03-11 05:00:00",NULL
"WA2","NO2","2021-03-11 05:00:00","2021-03-11 06:00:00",NULL
"WA2","SO2","2021-03-11 11:00:00","2021-03-11 12:00:00",NULL
"IS2","PM10","2021-03-13 06:00:00","2021-03-13 07:00:00","9.4"
"IS2","CO","2021-03-13 08:00:00","2021-03-13 09:00:00",NULL
"HV1","PM10","2021-03-14 13:00:00","2021-03-14 14:00:00","12.5"
"BG1","SO2","2021-03-15 09:00:00","2021-03-15 10:00:00","5.9"
"BG1","NO2","2021-03-15 23:00:00","2021-03-16 00:00:00","54.2"
"IS2","NO2","2021-03-13 14:00:00","2021-03-13 15:00:00","21.1"
"BG1","SO2","2021-03-15 06:00:00","2021-03-15 07:00:00","5.9"
"BG1","NO2","2021-03-15 04:00:00","2021-03-15 05:00:00","3.7"
"IS2","CO","2021-03-13 04:00:00","2021-03-13 05:00:00",NULL
"IS2","NO2","2021-03-13 20:00:00","2021-03-13 21:00:00","29.7"
"WA2","CO","2021-03-11 14:00:00","2021-03-11 15:00:00",NULL
"SK8","PM10","2021-03-12 10:00:00","2021-03-12 11:00:00","7.8"
"IS2","PM10","2021-03-13 11:00:00","2021-03-13 12:00:00","8.8"
"BG1","NO2","2021-03-15 03:00:00","2021-03-15 04:00:00","2.7"
"WA2","NO2","2021-03-11 15:00:00","2021-03-11 16:00:00",NULL
"HV1","PM25","2021-03-14 22:00:00","2021-03-14 23:00:00","6.9"
"IS2","NO2","2021-03-13 11:00:00","2021-03-13 12:00:00","14.4"
"SK8","PM1","2021-03-12 09:00:00","2021-03-12 10:00:00","2.3"
"IS2","PM10","2021-03-13 10:00:00","2021-03-13 11:00:00","10.1"
"WA2","NO2","2021-03-11 00:00:00","2021-03-11 01:00:00",NULL
"IS2","NO2","2021-03-13 23:00:00","2021-03-14 00:00:00","25.4"
"IS2","CO","2021-03-13 18:00:00","2021-03-13 19:00:00",NULL
"IS2","PM10","2021-03-13 08:00:00","2021-03-13 09:00:00","4.1"
"IS2","NO2","2021-03-13 00:00:00","2021-03-13 01:00:00","17.9"
"IS2","CO","2021-03-13 07:00:00","2021-03-13 08:00:00",NULL
"HV1","NO2","2021-03-14 21:00:00","2021-03-14 22:00:00","23.7"
"IS2","NO2","2021-03-13 18:00:00","2021-03-13 19:00:00","28.7"
"BG1","SO2","2021-03-15 20:00:00","2021-03-15 21:00:00","5.9"
"IS2","CO","2021-03-13 15:00:00","2021-03-13 16:00:00",NULL
"BG1","SO2","2021-03-15 22:00:00","2021-03-15 23:00:00","5.9"
"WA2","O3","2021-03-11 05:00:00","2021-03-11 06:00:00",NULL
"HV1","PM10","2021-03-14 11:00:00","2021-03-14 12:00:00","8.2"
"WA2","CO","2021-03-11 02:00:00","2021-03-11 03:00:00",NULL
"WA2","O3","2021-03-11 14:00:00","2021-03-11 15:00:00",NULL
"WA2","CO","2021-03-11 20:00:00","2021-03-11 21:00:00",NULL
"BG1","SO2","2021-03-15 16:00:00","2021-03-15 17:00:00","5.9"
"BG1","SO2","2021-03-15 07:00:00","2021-03-15 08:00:00","5.9"
"BG1","SO2","2021-03-15 11:00:00","2021-03-15 12:00:00","5.9"
"WA2","CO","2021-03-11 23:00:00","2021-03-12 00:00:00",NULL
"IS2","PM10","2021-03-13 16:00:00","2021-03-13 17:00:00","7.4"
"HV1","NO2","2021-03-14 13:00:00","2021-03-14 14:00:00","14.2"
"IS2","NO2","2021-03-13 04:00:00","2021-03-13 05:00:00","6.7"
"BG1","NO2","2021-03-15 13:00:00","2021-03-15 14:00:00","8.1"
"HV1","PM25","2021-03-14 02:00:00","2021-03-14 03:00:00","3.8"
"WA2","CO","2021-03-11 09:00:00","2021-03-11 10:00:00",NULL
"HV1","PM25","2021-03-14 18:00:00","2021-03-14 19:00:00","0.9"
"IS2","PM10","2021-03-13 05:00:00","2021-03-13 06:00:00","12.1"
"WA2","O3","2021-03-11 19:00:00","2021-03-11 20:00:00",NULL
"WA2","SO2","2021-03-11 00:00:00","2021-03-11 01:00:00",NULL
"BG1","SO2","2021-03-15 00:00:00","2021-03-15 01:00:00",NULL
"HV1","PM10","2021-03-14 16:00:00","2021-03-14 17:00:00","16.1"
"IS2","CO","2021-03-13 05:00:00","2021-03-13 06:00:00",NULL
"WA2","NO2","2021-03-11 17:00:00","2021-03-11 18:00:00",NULL
"HV1","PM25","2021-03-14 04:00:00","2021-03-14 05:00:00","-0.4"
"WA2","O3","2021-03-11 15:00:00","2021-03-11 16:00:00",NULL
"HV1","PM25","2021-03-14 20:00:00","2021-03-14 21:00:00","3.4"
"IS2","PM10","2021-03-13 09:00:00","2021-03-13 10:00:00","5.4"
"IS2","NO2","2021-03-13 21:00:00","2021-03-13 22:00:00","25.8"
"BG1","NO2","2021-03-15 01:00:00","2021-03-15 02:00:00","2.8"
"WA2","O3","2021-03-11 18:00:00","2021-03-11 19:00:00",NULL
"BG1","SO2","2021-03-15 08:00:00","2021-03-15 09:00:00","5.9"
"HV1","NO2","2021-03-14 20:00:00","2021-03-14 21:00:00","21.4"
"WA2","O3","2021-03-11 08:00:00","2021-03-11 09:00:00",NULL
"HV1","PM25","2021-03-14 19:00:00","2021-03-14 20:00:00","0.8"
"BG1","SO2","2021-03-15 21:00:00","2021-03-15 22:00:00","5.9"
"WA2","NO2","2021-03-11 07:00:00","2021-03-11 08:00:00",NULL
"HV1","PM10","2021-03-14 03:00:00","2021-03-14 04:00:00","6"
"BG1","NO2","2021-03-15 14:00:00","2021-03-15 15:00:00","9.7"
"WA2","SO2","2021-03-11 01:00:00","2021-03-11 02:00:00",NULL
"IS2","CO","2021-03-13 03:00:00","2021-03-13 04:00:00",NULL
"BG1","SO2","2021-03-15 10:00:00","2021-03-15 11:00:00","5.9"
"WA2","NO2","2021-03-11 06:00:00","2021-03-11 07:00:00",NULL
"WA2","O3","2021-03-11 02:00:00","2021-03-11 03:00:00",NULL
"BG1","SO2","2021-03-15 12:00:00","2021-03-15 13:00:00","5.9"
"BG1","NO2","2021-03-15 21:00:00","2021-03-15 22:00:00","69.1"
"IS2","PM10","2021-03-13 22:00:00","2021-03-13 23:00:00","11.4"
"WA2","SO2","2021-03-11 09:00:00","2021-03-11 10:00:00",NULL
"HV1","NO2","2021-03-14 17:00:00","2021-03-14 18:00:00","19.2"
"IS2","PM10","2021-03-13 02:00:00","2021-03-13 03:00:00","10.1"
"IS2","CO","2021-03-13 16:00:00","2021-03-13 17:00:00",NULL
"BG1","SO2","2021-03-15 01:00:00","2021-03-15 02:00:00","5.9"
"WA2","CO","2021-03-11 18:00:00","2021-03-11 19:00:00",NULL
"IS2","NO2","2021-03-13 07:00:00","2021-03-13 08:00:00","18.2"
"WA2","CO","2021-03-11 00:00:00","2021-03-11 01:00:00",NULL
"BG1","NO2","2021-03-15 20:00:00","2021-03-15 21:00:00","72.6"
"WA2","NO2","2021-03-11 11:00:00","2021-03-11 12:00:00",NULL
"IS2","CO","2021-03-13 23:00:00","2021-03-14 00:00:00",NULL
"WA2","O3","2021-03-11 21:00:00","2021-03-11 22:00:00",NULL
"IS2","CO","2021-03-13 01:00:00","2021-03-13 02:00:00",NULL
"WA2","O3","2021-03-11 01:00:00","2021-03-11 02:00:00",NULL
"BG1","NO2","2021-03-15 00:00:00","2021-03-15 01:00:00","5.7"
"IS2","PM10","2021-03-13 03:00:00","2021-03-13 04:00:00","9.6"
"IS2","CO","2021-03-13 14:00:00","2021-03-13 15:00:00",NULL
"BG1","NO2","2021-03-15 02:00:00","2021-03-15 03:00:00","4.3"
"BG1","NO2","2021-03-15 17:00:00","2021-03-15 18:00:00","27.8"
"IS2","PM10","2021-03-13 07:00:00","2021-03-13 08:00:00","8"
"WA2","NO2","2021-03-11 04:00:00","2021-03-11 05:00:00",NULL
"IS2","PM10","2021-03-13 01:00:00","2021-03-13 02:00:00","12"
"WA2","O3","2021-03-11 00:00:00","2021-03-11 01:00:00",NULL
"IS2","NO2","2021-03-13 06:00:00","2021-03-13 07:00:00","16.7"
"WA2","NO2","2021-03-11 02:00:00","2021-03-11 03:00:00",NULL
"WA2","SO2","2021-03-11 08:00:00","2021-03-11 09:00:00",NULL
"WA2","NO2","2021-03-11 16:00:00","2021-03-11 17:00:00",NULL
"WA2","NO2","2021-03-11 18:00:00","2021-03-11 19:00:00",NULL
"WA2","NO2","2021-03-11 12:00:00","2021-03-11 13:00:00",NULL
"WA2","O3","2021-03-11 20:00:00","2021-03-11 21:00:00",NULL
"WA2","NO2","2021-03-11 19:00:00","2021-03-11 20:00:00",NULL
"WA2","SO2","2021-03-11 07:00:00","2021-03-11 08:00:00",NULL
"WA2","NO2","2021-03-11 22:00:00","2021-03-11 23:00:00",NULL
"WA2","NO2","2021-03-11 08:00:00","2021-03-11 09:00:00",NULL
"WA2","CO","2021-03-11 17:00:00","2021-03-11 18:00:00",NULL
